address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 노원구 상계동 1195-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2034,25612885,02-931-8545,홈플러스익스프레스 상계장암점,http://place.map.kakao.com/25612885,서울 노원구 누원로 16,127.052641056838,37.6866149864519
서울 노원구 중계동 160-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1750,298424878,,이마트에브리데이 상계역점,http://place.map.kakao.com/298424878,서울 노원구 덕릉로 690,127.075665188381,37.6591739437406
서울 노원구 상계동 95-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2197,1605847372,02-933-0101,GS더프레시 노원캐슬점,http://place.map.kakao.com/1605847372,서울 노원구 덕릉로 753,127.07751317214571,37.66529220745149
서울 노원구 중계동 584-1,MT1,대형마트,"가정,생활 > 대형마트",1512,1347360541,02-931-1422,세계로마트 상계점,http://place.map.kakao.com/1347360541,서울 노원구 한글비석로 383,127.072735736463,37.6593217454538
서울 노원구 상계동 72-8,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2802,1910973783,,이마트에브리데이 당고개역점,http://place.map.kakao.com/1910973783,서울 노원구 덕릉로126길 2,127.081492224087,37.6701899569648
서울 노원구 중계동 311-25,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",2373,1419921822,02-380-5111,노브랜드 노원중계점,http://place.map.kakao.com/1419921822,서울 노원구 중계로 119,127.081583608291,37.6459787134971
서울 노원구 중계동 360-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1648,16297970,02-930-8545,홈플러스익스프레스 중계점,http://place.map.kakao.com/16297970,서울 노원구 중계로 225,127.074802921554,37.6503151352141
서울 노원구 중계동 58-34,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2414,17913033,,이마트에브리데이 중계동점,http://place.map.kakao.com/17913033,서울 노원구 중계로12길 39,127.08239447575433,37.64660973940448
서울 노원구 중계동 579,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",2234,451176833,,북서울농업협동조합 중계본동지점,http://place.map.kakao.com/451176833,서울 노원구 중계로 160,127.0813663927,37.6494071049425
서울 은평구 응암동 90-1,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",3909,21128108,02-380-1234,이마트 은평점,http://place.map.kakao.com/21128108,서울 은평구 은평로 111,126.920178530965,37.6002746471855
서울 은평구 응암동 769,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2414,189537400,02-356-6377,GS더프레시 녹번이캐슬점,http://place.map.kakao.com/189537400,서울 은평구 은평로 220,126.93196219532867,37.60051088001441
서울 은평구 대조동 240,MT1,대형마트,"가정,생활 > 대형마트 > 킴스클럽",3467,18275590,02-3417-2001,킴스클럽 불광점,http://place.map.kakao.com/18275590,서울 은평구 불광로 20,126.929002365634,37.6097226590143
서울 은평구 응암동 397-95,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",3142,12264710,02-376-0114,서서울농협하나로마트 본점,http://place.map.kakao.com/12264710,서울 은평구 응암로 244,126.91829365927103,37.59351772634461
서울 은평구 응암동 124-17,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",3230,16847415,02-386-8545,홈플러스익스프레스 응암점,http://place.map.kakao.com/16847415,서울 은평구 응암로 247,126.917956376415,37.5944166819166
서울 은평구 구산동 1-33,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1459,11779666,02-358-8546,홈플러스익스프레스 구산점,http://place.map.kakao.com/11779666,서울 은평구 서오릉로 145,126.91647908698266,37.61128578526835
서울 은평구 신사동 20-7,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",3620,16049140,02-352-8545,홈플러스익스프레스 신사점,http://place.map.kakao.com/16049140,서울 은평구 갈현로 10,126.910337275613,37.5988836595233
서울 은평구 불광동 239-9,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1694,12667565,02-356-8545,홈플러스익스프레스 불광점,http://place.map.kakao.com/12667565,서울 은평구 불광로 121,126.932927487619,37.6176392387486
서울 은평구 불광동 308-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1877,16043963,02-382-8654,롯데슈퍼프레시 범서점,http://place.map.kakao.com/16043963,서울 은평구 통일로 842,126.92190097564924,37.618643364636995
서울 은평구 신사동 228-5,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",3348,1253465232,02-302-7770,GS더프레시 은평가좌점,http://place.map.kakao.com/1253465232,서울 은평구 가좌로 331,126.908460462409,37.5964711671882
서울 은평구 갈현동 468-2,MT1,대형마트,"가정,생활 > 대형마트",1574,316109655,02-382-3111,거평식자재마트,http://place.map.kakao.com/316109655,서울 은평구 서오릉로 156,126.915872016982,37.6122980654456
서울 은평구 불광동 430-6,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",2126,1408834133,02-383-3024,서서울농협하나로마트 연서점,http://place.map.kakao.com/1408834133,서울 은평구 연서로 291,126.926326743391,37.6217365980371
서울 은평구 갈현동 527-13,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2183,12325186,,홈플러스익스프레스 갈현점,http://place.map.kakao.com/12325186,서울 은평구 서오릉로 222,126.909647477685,37.6149423699866
서울 은평구 수색동 75,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",1734,12143712,02-6943-1234,이마트 수색점,http://place.map.kakao.com/12143712,서울 은평구 수색로 217,126.898722098783,37.5798453110675
서울 서대문구 북가좌동 279-11,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1844,9604249,02-302-8023,홈플러스익스프레스 북가좌점,http://place.map.kakao.com/9604249,서울 서대문구 응암로 112,126.913554192162,37.5824195298658
서울 서대문구 남가좌동 50-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1923,309881153,,이마트에브리데이 명지대점,http://place.map.kakao.com/309881153,서울 서대문구 거북골로 34,126.92306864059319,37.57918524025037
서울 은평구 진관동 63,MT1,대형마트,"가정,생활 > 대형마트 > 롯데마트",4068,149997117,02-2097-2500,롯데마트 그랑그로서리 롯데몰은평점,http://place.map.kakao.com/149997117,서울 은평구 통일로 1050,126.91793648518681,37.638286679036526
서울 은평구 진관동 74,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",3660,448851943,02-380-5111,노브랜드 은평진관점,http://place.map.kakao.com/448851943,서울 은평구 진관2로 19,126.919588717828,37.6348217273686
서울 서대문구 남가좌동 381,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1219,21350006,02-308-5601,롯데슈퍼프레시 남가좌점,http://place.map.kakao.com/21350006,서울 서대문구 거북골로 120,126.91625656198904,37.57539012226991
서울 서대문구 북가좌동 306-17,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1293,8625352,02-376-4397,GS더프레시 북가좌점,http://place.map.kakao.com/8625352,서울 서대문구 응암로 54,126.91004264432698,37.57789031431339
서울 서대문구 남가좌동 390,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1369,269069132,02-303-9993,GS더프레시 남가좌디엠씨점,http://place.map.kakao.com/269069132,서울 서대문구 거북골로 100,126.9184409840512,37.57576196032333
서울 은평구 수색동 341-6,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2609,968213017,,이마트에브리데이 은평수색점,http://place.map.kakao.com/968213017,서울 은평구 수색로 322,126.892031803954,37.5858192723442
서울 서대문구 남가좌동 396,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",867,1849020184,,이마트에브리데이 남가좌점,http://place.map.kakao.com/1849020184,서울 서대문구 수색로2길 39,126.91620925827218,37.571132888880875
서울 서대문구 남가좌동 349-1,MT1,대형마트,"가정,생활 > 대형마트",1708,539237078,,시티식자재마트 남가좌점,http://place.map.kakao.com/539237078,서울 서대문구 증가로 141,126.92191012378053,37.57738699666443
서울 은평구 진관동 209-41,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",3515,20239060,02-386-8060,롯데슈퍼프레시 은평점,http://place.map.kakao.com/20239060,서울 은평구 진관2로 117,126.93058430439889,37.634346681623605
서울 마포구 성산동 526-3,MT1,대형마트,"가정,생활 > 대형마트 > 홈플러스",903,21408049,02-312-2080,홈플러스 월드컵점,http://place.map.kakao.com/21408049,서울 마포구 월드컵로 240,126.89859055072421,37.568323281381566
서울 은평구 진관동 67-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",4259,1643024812,02-6951-5887,이마트에브리데이 은평진관점,http://place.map.kakao.com/1643024812,서울 은평구 진관3로 37,126.92084703116893,37.64051860439567
서울 마포구 상암동 1613,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1839,26561499,02-375-7266,서서울농협하나로마트 상암점,http://place.map.kakao.com/26561499,서울 마포구 월드컵북로 356,126.89284006914964,37.57721462235984
서울 마포구 성산동 450,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",623,21410792,02-304-3448,하나로마트 성산점,http://place.map.kakao.com/21410792,서울 마포구 월드컵북로 233,126.903159138397,37.5699741365471
서울 마포구 연남동 573,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1166,12325150,02-337-8541,홈플러스익스프레스 연남점,http://place.map.kakao.com/12325150,서울 마포구 연남로 44,126.921227386652,37.5635112180614
서울 마포구 상암동 1739,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",3243,26465372,02-304-8276,GS더프레시 마포상암점,http://place.map.kakao.com/26465372,서울 마포구 월드컵북로 496,126.880066183766,37.5847868966019
서울 서대문구 창천동 506-20,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1979,8258145,02-338-5601,롯데슈퍼프레시 창천점,http://place.map.kakao.com/8258145,서울 서대문구 신촌로 13,126.9285876340505,37.55839256233745
서울 마포구 서교동 490,MT1,대형마트,"가정,생활 > 대형마트 > 홈플러스",3197,19401118,02-6938-8800,홈플러스 합정점,http://place.map.kakao.com/19401118,서울 마포구 양화로 45,126.91394978800905,37.55150035219176
서울 마포구 신수동 462,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2797,1168419146,02-715-6111,GS더프레시 신촌숲아이파크점,http://place.map.kakao.com/1168419146,서울 마포구 광성로 17,126.93341638045231,37.550742580687505
서울 마포구 창전동 442,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",2997,21605902,02-3144-5253,서서울농협하나로마트 서강점,http://place.map.kakao.com/21605902,서울 마포구 창전로 45,126.93206303042781,37.54687202123837
서울 마포구 구수동 60,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",3113,20239040,02-706-7272,롯데프레시&델리 마포점,http://place.map.kakao.com/20239040,서울 마포구 토정로 193,126.932566420746,37.5458082301122
서울 마포구 대흥동 337-10,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",3636,11840094,02-701-5604,롯데슈퍼프레시 마포대흥점,http://place.map.kakao.com/11840094,서울 마포구 큰우물로 3,126.94024396728597,37.54544493753564
서울 영등포구 양평동5가 27,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",1344,1717467734,02-380-5111,노브랜드 영등포양평점,http://place.map.kakao.com/1717467734,서울 영등포구 양평로 135,126.89268548684787,37.53818960363232
서울 영등포구 영등포동8가 62-1,MT1,대형마트,"가정,생활 > 대형마트 > 롯데마트",3526,146513754,02-2165-2500,롯데마트 맥스 영등포점,http://place.map.kakao.com/146513754,서울 영등포구 영중로 125,126.904607475753,37.5277923761476
서울 영등포구 양평동3가 65,MT1,대형마트,"가정,생활 > 대형마트 > 코스트코코리아",4517,10822389,1899-9900,코스트코코리아 양평점,http://place.map.kakao.com/10822389,서울 영등포구 선유로 156,126.892154064398,37.5277185907169
서울 영등포구 여의도동 17-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",2607,1385311121,02-380-5111,노브랜드 영등포여의도점,http://place.map.kakao.com/1385311121,서울 영등포구 의사당대로 8,126.91718547352865,37.52776132066683
서울 영등포구 양평동4가 120,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1237,1150542690,02-2633-7484,GS더프레시 선유도역점,http://place.map.kakao.com/1150542690,서울 영등포구 양평로 114,126.895068183548,37.5375132918972
서울 영등포구 당산동5가 11-33,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",930,672948540,02-2068-4478,영등포농협 하나로마트 당산역점,http://place.map.kakao.com/672948540,서울 영등포구 당산로 222,126.902292484761,37.5332415403733
서울 영등포구 당산동5가 11-34,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",743,18648574,02-2671-8546,홈플러스익스프레스 당산점,http://place.map.kakao.com/18648574,서울 영등포구 당산로44길 3,126.90106107195523,37.53187099393466
서울 강서구 염창동 242-11,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1657,1771947427,02-3662-4171,GS더프레시 강서증미역점,http://place.map.kakao.com/1771947427,서울 강서구 양천로67길 15,126.867520003868,37.5550478617392
서울 영등포구 양평동3가 45,MT1,대형마트,"가정,생활 > 대형마트 > 롯데마트",4501,612258486,02-450-2500,롯데마트 양평점,http://place.map.kakao.com/612258486,서울 영등포구 선유로 138,126.89157717968001,37.52609625965927
서울 강서구 염창동 249-19,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2037,26890616,02-3665-7255,GS더프레시 강서염창점,http://place.map.kakao.com/26890616,서울 강서구 양천로 687,126.87255672217,37.5507466377696
서울 양천구 목동 962,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",2285,8047162,02-6923-1234,이마트 목동점,http://place.map.kakao.com/8047162,서울 양천구 오목로 299,126.87035534325851,37.526083880807505
서울 양천구 신정동 282-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2427,11779690,02-2651-8545,홈플러스익스프레스 신정2점,http://place.map.kakao.com/11779690,서울 양천구 목동동로8길 23,126.87148775199243,37.5168570533875
서울 양천구 신정동 327,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2938,8007362,02-2649-0297,GS더프레시 목동13점,http://place.map.kakao.com/8007362,서울 양천구 목동동로 100,126.86680072989161,37.514051092532
서울 양천구 신정동 324-10,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",555,11779691,02-2646-8545,홈플러스익스프레스 신정3점,http://place.map.kakao.com/11779691,서울 양천구 목동동로 53,126.8610305985684,37.51485129308124
서울 양천구 신정동 86-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2221,721342829,02-6954-7683,홈플러스익스프레스 오목교점,http://place.map.kakao.com/721342829,서울 양천구 목동동로 196,126.87145472406,37.5229225662292
서울 양천구 신정동 995-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2822,1106008864,,이마트에브리데이 목동역점,http://place.map.kakao.com/1106008864,서울 양천구 목동로 183,126.86432438077,37.5248679624453
서울 양천구 신정동 311,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",844,12264731,02-2645-6503,경서농협하나로마트 목동점,http://place.map.kakao.com/12264731,서울 양천구 목동서로 400,126.857166280732,37.51744247275
서울 양천구 신정동 326,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",793,17815968,02-2649-9466,GS더프레시 목동12점,http://place.map.kakao.com/17815968,서울 양천구 목동동로 50,126.860216882618,37.51205542045391
서울 양천구 신정동 1278,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2067,538811562,02-2654-9072,GS더프레시 목동신목점,http://place.map.kakao.com/538811562,서울 양천구 신목로 7,126.8762694530831,37.51665673055405
서울 양천구 신정동 977-20,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1091,24725614,02-2696-8012,경서농협하나로마트 신정점,http://place.map.kakao.com/24725614,서울 양천구 신월로 313,126.85582792701351,37.521658438905924
서울 양천구 신정동 201-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2480,1539509337,02-2061-1842,GS더프레시 신정2점,http://place.map.kakao.com/1539509337,서울 양천구 목동남로4길 2,126.86440995328348,37.508211219396905
서울 양천구 신정동 1183-12,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1236,11779692,02-2696-8545,홈플러스익스프레스 신정점,http://place.map.kakao.com/11779692,서울 양천구 중앙로 255-1,126.852977610565,37.5191672580567
서울 양천구 목동 925,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2456,10886018,02-2648-8026,GS더프레시 목동7점,http://place.map.kakao.com/10886018,서울 양천구 목동로 212,126.86846755819818,37.52782523115873
서울 구로구 신도림동 337,MT1,대형마트,"가정,생활 > 대형마트 > 홈플러스",4516,8177220,02-2618-2080,홈플러스 신도림점,http://place.map.kakao.com/8177220,서울 구로구 경인로 661,126.888524397887,37.5097456203143
서울 양천구 목동 917-6,MT1,대형마트,"가정,생활 > 대형마트 > 킴스클럽",1812,585281560,02-6678-3700,킴스클럽 목동점,http://place.map.kakao.com/585281560,서울 양천구 목동동로 309,126.876023418909,37.5293101455201
서울 구로구 고척동 351,MT1,대형마트,"가정,생활 > 대형마트 > 코스트코코리아",4450,1886711956,1899-9900,코스트코코리아 고척점,http://place.map.kakao.com/1886711956,서울 구로구 경인로43길 49,126.8598392413491,37.49867235160581
서울 구로구 신도림동 388-5,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2297,27436518,02-2637-9210,롯데슈퍼프레시 신도림점,http://place.map.kakao.com/27436518,서울 구로구 신도림로 57,126.88171918714717,37.509214347253724
서울 양천구 목동 904,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2328,17259100,02-2646-4331,이마트에브리데이 목동점,http://place.map.kakao.com/17259100,서울 양천구 목동서로 130,126.87091373271,37.5322635577749
서울 구로구 구로동 3-25,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",4378,8532478,02-6715-1234,이마트 신도림점,http://place.map.kakao.com/8532478,서울 구로구 새말로 97,126.890496837047,37.5067164863743
서울 영등포구 문래동6가 33,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1054,301967141,02-6953-6044,GS더프레시 문래점,http://place.map.kakao.com/301967141,서울 영등포구 문래북로 8,126.88602964251056,37.521432856096105
서울 강서구 화곡동 830-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2147,20539858,02-2643-2211,롯데슈퍼프레시 화곡2점,http://place.map.kakao.com/20539858,서울 강서구 등촌로5길 80,126.8589512366499,37.533071588706825
서울 구로구 신도림동 644,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",2175,1247199557,02-2069-1589,영등포농협 하나로마트 신도림점,http://place.map.kakao.com/1247199557,서울 구로구 경인로 643,126.88670558430245,37.50831309502594
서울 양천구 목동 903,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2323,25653608,02-2647-0824,롯데슈퍼프레시 목동점2,http://place.map.kakao.com/25653608,서울 양천구 목동서로 100,126.87198012489884,37.53454262787042
서울 영등포구 문래동3가 55-3,MT1,대형마트,"가정,생활 > 대형마트 > 홈플러스",3909,11202128,02-2165-8000,홈플러스 영등포점,http://place.map.kakao.com/11202128,서울 영등포구 당산로 42,126.895891522092,37.5182397970571
서울 영등포구 영등포동4가 442,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",3246,8227100,02-3468-1234,이마트 영등포점,http://place.map.kakao.com/8227100,서울 영등포구 영중로 15,126.90331984149027,37.51742529723954
서울 구로구 구로동 573,MT1,대형마트,"가정,생활 > 대형마트 > 킴스클럽",767,1854541943,02-6923-2000,킴스클럽 NC신구로점,http://place.map.kakao.com/1854541943,서울 구로구 구로중앙로 152,126.882741118341,37.5012336346112
서울 강서구 화곡동 343-52,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2169,15712290,,롯데슈퍼프레시 화곡점,http://place.map.kakao.com/15712290,서울 강서구 강서로 43,126.84663699645863,37.531483993546765
서울 구로구 개봉동 156-5,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2375,12257537,02-2683-8545,홈플러스익스프레스 개봉점,http://place.map.kakao.com/12257537,서울 구로구 경인로 319,126.8555327983843,37.4975345995856
서울 양천구 신정동 1290-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2215,647219591,02-2692-5680,롯데슈퍼 양천신정점,http://place.map.kakao.com/647219591,서울 양천구 신정로13길 3,126.84340165820298,37.50965116983974
서울 구로구 구로동 650-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1223,21404364,02-868-8545,홈플러스익스프레스 구로점,http://place.map.kakao.com/21404364,서울 구로구 구일로10길 27,126.873568501406,37.4957325433597
서울 구로구 고척동 76-41,MT1,대형마트,"가정,생활 > 대형마트",2206,1109320806,02-2612-3331,원마트 구로점,http://place.map.kakao.com/1109320806,서울 구로구 중앙로1길 36,126.862677705237,37.4980729123976
서울 구로구 구로동 573,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",758,947190650,,킴스로컬푸드 신구로NC점,http://place.map.kakao.com/947190650,서울 구로구 구로중앙로 152,126.882772899397,37.5011597837064
서울 양천구 목동 907-12,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1793,613232612,02-2642-8775,GS더프레시 목동중앙점,http://place.map.kakao.com/613232612,서울 양천구 목동동로 393,126.880051286458,37.5361844346948
서울 양천구 목동 908-28,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1763,9602838,02-2651-8546,홈플러스익스프레스 목동점,http://place.map.kakao.com/9602838,서울 양천구 목동동로 401,126.880822390803,37.5365230904258
서울 영등포구 당산동2가 165,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",451,1203233740,,이마트에브리데이 영등포구청역점,http://place.map.kakao.com/1203233740,서울 영등포구 당산로 83,126.895302032562,37.5223947001047
서울 양천구 신월동 26,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",2226,16931866,02-6716-1234,이마트 신월점,http://place.map.kakao.com/16931866,서울 양천구 화곡로 59,126.82855573371,37.5397564345599
서울 양천구 목동 908-34,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1659,23523548,02-2062-8683,이마트에브리데이 목동중앙점,http://place.map.kakao.com/23523548,서울 양천구 목동동로 411,126.88251373447102,37.536631103191354
서울 구로구 구로동 112-15,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",3012,18832226,02-838-0553,영등포농협 하나로마트 구로본점,http://place.map.kakao.com/18832226,서울 구로구 구로중앙로28길 49,126.888158874336,37.5000216295819
서울 영등포구 도림동 176-9,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1842,1942906012,02-845-4107,영등포농협 하나로마트 도림시장점,http://place.map.kakao.com/1942906012,서울 영등포구 도영로 50,126.898453618136,37.5098960311831
서울 구로구 개봉동 324-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",3029,15197864,,이마트에브리데이 개봉동점,http://place.map.kakao.com/15197864,서울 구로구 개봉로17길 34,126.853904457842,37.4916805619054
서울 구로구 구로동 188-26,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",4780,8039405,02-2009-1234,이마트 구로점,http://place.map.kakao.com/8039405,서울 구로구 디지털로32길 43,126.89787309332522,37.484372728368086
서울 강서구 등촌동 639-11,MT1,대형마트,"가정,생활 > 대형마트 > 홈플러스",963,10972781,02-2660-8000,홈플러스 메가푸드마켓 강서점,http://place.map.kakao.com/10972781,서울 강서구 화곡로 398,126.854838017503,37.558474758594
서울 강서구 화곡동 982-17,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",277,16880441,,이마트에브리데이 화곡동점,http://place.map.kakao.com/16880441,서울 강서구 화곡로 274,126.84753707222684,37.54895373038419
서울 강서구 화곡동 1095,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",436,1799628174,02-2695-8545,홈플러스익스프레스 강서점,http://place.map.kakao.com/1799628174,서울 강서구 화곡로 347,126.851275019266,37.5545690085608
서울 강서구 화곡동 970-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",368,21328851,02-2698-8545,홈플러스익스프레스 화곡2점,http://place.map.kakao.com/21328851,서울 강서구 까치산로 106,126.849296134175,37.5475801647219
서울 강서구 내발산동 646-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",1174,754793070,02-380-5111,노브랜드 강서발산역점,http://place.map.kakao.com/754793070,서울 강서구 공항대로 290,126.839771425497,37.5581137958001
서울 강서구 등촌동 700,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",988,336361872,,이마트에브리데이 등촌점,http://place.map.kakao.com/336361872,서울 강서구 공항대로41길 34,126.84570969366,37.5592812873622
서울 강서구 등촌동 73-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1212,315652321,,이마트에브리데이 가양역점,http://place.map.kakao.com/315652321,서울 강서구 양천로 476,126.85343461288473,37.56136342060533
서울 강서구 내발산동 665-9,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",977,22892136,02-3665-8639,홈플러스익스프레스 서울내발산점,http://place.map.kakao.com/22892136,서울 강서구 우장산로 21-5,126.83964815495928,37.554901575686635
