address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y,종별
서울 마포구 성산동 591-3,HP8,병원,"의료,건강 > 병원 > 내과",546,118265060,02-304-7588,연세보담내과 검진센터,http://place.map.kakao.com/118265060,서울 마포구 월드컵로 200,126.902554419983,37.5649568961762,내과
서울 서대문구 남가좌동 295-10,HP8,병원,"의료,건강 > 병원 > 재활의학과",657,26826148,02-2038-3308,몸편한재활의학과의원,http://place.map.kakao.com/26826148,서울 서대문구 수색로 40,126.9143292384887,37.56998457283242,재활의학과
서울 마포구 성산동 94-4,HP8,병원,"가정,생활 > 반려동물 > 동물병원",207,1736918391,02-375-7575,라온동물병원,http://place.map.kakao.com/1736918391,서울 마포구 월드컵북로 151,126.910824936666,37.5659977759888,동물병원
서울 서대문구 북가좌동 487,HP8,병원,"의료,건강 > 병원 > 정신건강의학과",600,1686358767,02-6949-5551,한혜성 조이의원,http://place.map.kakao.com/1686358767,서울 서대문구 수색로 56,126.91224207377839,37.570815559237765,정신건강의학과
서울 마포구 성산동 591-3,HP8,병원,"의료,건강 > 병원 > 일반의원",546,1837726875,02-304-7588,연세보담내과의원,http://place.map.kakao.com/1837726875,서울 마포구 월드컵로 200,126.902554419983,37.5649568961762,일반의원
서울 서대문구 북가좌동 487,HP8,병원,"의료,건강 > 병원 > 정형외과",610,839334511,02-6952-5040,더올바른정형외과의원,http://place.map.kakao.com/839334511,서울 서대문구 수색로 56,126.91274827644828,37.570632131449386,정형외과
서울 서대문구 남가좌동 295-10,HP8,병원,"의료,건강 > 병원 > 정신건강의학과",659,22679571,02-302-7711,좋은정신건강의학과의원,http://place.map.kakao.com/22679571,서울 서대문구 수색로 40,126.914342799215,37.5700044045658,정신건강의학과
서울 마포구 성산동 114-14,HP8,병원,"가정,생활 > 반려동물 > 동물병원",769,26801498,02-335-3333,우리동생동물병원 마포성산점,http://place.map.kakao.com/26801498,서울 마포구 월드컵북로 92,126.91520890148752,37.561876245827,동물병원
서울 마포구 성산동 200-24,HP8,병원,"의료,건강 > 병원 > 치과",140,9248239,02-373-5775,서울 뿌리깊은치과의원,http://place.map.kakao.com/9248239,서울 마포구 월드컵북로 167,126.909818600233,37.5670061267281,치과
서울 마포구 중동 64-25,HP8,병원,"의료,건강 > 병원 > 비뇨기과",594,9833999,02-375-3599,손비뇨기과의원,http://place.map.kakao.com/9833999,서울 마포구 월드컵북로 230,126.903833549955,37.5701548868505,비뇨기과
서울 마포구 성산동 152-7,HP8,병원,"의료,건강 > 병원 > 치과",529,16443605,02-303-2080,스마일치과의원,http://place.map.kakao.com/16443605,서울 마포구 월드컵북로 224,126.90437739955,37.569755286782,치과
서울 마포구 서교동 441-3,HP8,병원,"의료,건강 > 병원 > 정형외과",1072,2085650061,02-338-7777,서울효자정형외과의원,http://place.map.kakao.com/2085650061,서울 마포구 월드컵로 88,126.909934007238,37.5567033212573,정형외과
서울 서대문구 남가좌동 155-185,HP8,병원,"가정,생활 > 반려동물 > 동물병원",985,27323288,02-305-4242,어울림동물병원,http://place.map.kakao.com/27323288,서울 서대문구 가재울미래로 2,126.915792830124,37.5730219787878,동물병원
서울 서대문구 북가좌동 487,HP8,병원,"의료,건강 > 병원 > 내과",600,27239808,02-309-7585,연세속편한의원,http://place.map.kakao.com/27239808,서울 서대문구 수색로 56,126.91224207377893,37.57081555923167,내과
서울 양천구 신정동 1007-7,HP8,병원,"의료,건강 > 병원 > 한방병원",655,11701760,1577-0007,목동자생한방병원,http://place.map.kakao.com/11701760,서울 양천구 신월로 393,126.86490178924736,37.52273054698394,한방병원
서울 양천구 신정동 329-10,HP8,병원,"의료,건강 > 병원 > 정형외과",396,1054970098,02-2605-0210,210정형외과의원,http://place.map.kakao.com/1054970098,서울 양천구 목동동로 150,126.870468380706,37.518939058325,정형외과
서울 양천구 신정동 323-16,HP8,병원,"의료,건강 > 병원 > 이비인후과",434,10572199,02-2642-7560,양천연세이비인후과의원,http://place.map.kakao.com/10572199,서울 양천구 목동동로 63,126.86229103244585,37.5152672307612,이비인후과
서울 양천구 신정동 982-4,HP8,병원,"가정,생활 > 반려동물 > 동물병원",796,16087655,02-2642-7588,24시우리들동물메디컬센터,http://place.map.kakao.com/16087655,서울 양천구 신월로 355,126.86047061029649,37.52218659604661,동물병원
서울 양천구 신정동 1268,HP8,병원,"의료,건강 > 병원 > 노인,요양병원",1076,638527123,02-2601-7111,서울스마트요양병원,http://place.map.kakao.com/638527123,서울 양천구 중앙로 181,126.85568422100428,37.51286898167019,"노인,요양병원"
서울 양천구 신정동 899-1,HP8,병원,"의료,건강 > 병원 > 종합병원",1302,2062824304,02-2693-5555,홍익병원 본관,http://place.map.kakao.com/2062824304,서울 양천구 목동로 225,126.86363904011,37.5284819907038,종합병원
서울 양천구 목동 404-3,HP8,병원,"의료,건강 > 병원 > 정형외과",1259,12442191,1899-2221,목동힘찬병원,http://place.map.kakao.com/12442191,서울 양천구 신목로 120,126.876817940426,37.5249861700277,정형외과
서울 양천구 신정동 323-16,HP8,병원,"의료,건강 > 병원 > 피부과",428,11666076,02-2647-7588,아이피부과의원,http://place.map.kakao.com/11666076,서울 양천구 목동동로 63,126.86233277642746,37.5153258446243,피부과
서울 양천구 신정동 323-6,HP8,병원,"의료,건강 > 병원 > 내과",473,1877850869,02-2062-7555,목동더나은내과의원,http://place.map.kakao.com/1877850869,서울 양천구 목동서로 383,126.86152638387844,37.515883523892214,내과
서울 양천구 신정동 1022-9,HP8,병원,"의료,건강 > 병원 > 비뇨기과",680,10409507,02-2646-5535,박장환 피부과비뇨기과,http://place.map.kakao.com/10409507,서울 양천구 중앙로32길 55,126.859912677329,37.5198928849904,비뇨기과
서울 양천구 신정동 321-6,HP8,병원,"의료,건강 > 병원 > 내과",123,9114446,02-2650-8875,서울봄내과의원,http://place.map.kakao.com/9114446,서울 양천구 목동서로 349,126.865550093193,37.5176289102262,내과
서울 양천구 신정동 978-17,HP8,병원,"의료,건강 > 병원 > 정형외과",981,2115246342,02-2607-9901,양천에이스정형외과신경외과의원,http://place.map.kakao.com/2115246342,서울 양천구 신월로 327,126.8574293515,37.521861306322,정형외과
서울 양천구 신정동 329-10,HP8,병원,"의료,건강 > 병원 > 치과",396,759663680,02-841-1572,연세김앤김치과의원,http://place.map.kakao.com/759663680,서울 양천구 목동동로 150,126.870474055291,37.5189282525165,치과
서울 양천구 신정동 907-14,HP8,병원,"의료,건강 > 병원 > 이비인후과",1151,1178442820,02-2605-1116,서울에이블이비인후과의원,http://place.map.kakao.com/1178442820,서울 양천구 오목로 197,126.859407634174,37.5256010331887,이비인후과
서울 양천구 신정동 318-5,HP8,병원,"의료,건강 > 병원 > 치과",580,12665141,1544-2875,목동중앙치과병원,http://place.map.kakao.com/12665141,서울 양천구 목동서로 285,126.86913980310794,37.52185684157061,치과
서울 양천구 목동 408-115,HP8,병원,"의료,건강 > 병원 > 치과",912,776206630,02-6959-3665,더365치과의원,http://place.map.kakao.com/776206630,서울 양천구 오목로 280,126.86825169003231,37.52513099619232,치과
서울 양천구 신정동 128-105,HP8,병원,"의료,건강 > 병원 > 정형외과",659,10578515,02-2646-8697,양천정형외과 마취통증의학과의원,http://place.map.kakao.com/10578515,서울 양천구 신목로 36,126.873791961164,37.518838140175,정형외과
서울 양천구 신정동 323-16,HP8,병원,"의료,건강 > 병원 > 안과",430,10643291,02-2642-6858,연세준안과,http://place.map.kakao.com/10643291,서울 양천구 목동동로 63,126.86231911630892,37.51531141265259,안과
서울 양천구 신정동 991-6,HP8,병원,"의료,건강 > 병원 > 산부인과",1029,803529904,02-2606-2434,최은지산부인과의원,http://place.map.kakao.com/803529904,서울 양천구 오목로 226,126.862666664712,37.5257057799529,산부인과
서울 양천구 신정동 128-113,HP8,병원,"의료,건강 > 병원 > 재활의학과",667,1748917610,02-2646-3004,서울활짝편재활의학과의원,http://place.map.kakao.com/1748917610,서울 양천구 신목로 34,126.87391876524893,37.51877160140442,재활의학과
서울 양천구 목동 405-171,HP8,병원,"의료,건강 > 병원 > 항문외과",946,1578403003,02-6953-1517,목동항외과의원,http://place.map.kakao.com/1578403003,서울 양천구 목동동로 212,126.871733658521,37.5245257518814,항문외과
서울 양천구 신정동 994-5,HP8,병원,"의료,건강 > 병원 > 한방병원",949,382645554,02-2602-8421,바른지성한방병원,http://place.map.kakao.com/382645554,서울 양천구 목동로 189,126.8641787747691,37.525311087889854,한방병원
서울 양천구 신정동 323-32,HP8,병원,"의료,건강 > 병원 > 정형외과",498,8124638,02-2647-7557,튼튼한정형외과의원,http://place.map.kakao.com/8124638,서울 양천구 목동동로 59,126.86163657618,37.5150150860589,정형외과
서울 양천구 목동 406-28,HP8,병원,"의료,건강 > 병원 > 안과",1181,898214619,02-2648-5008,호랑이안과의원,http://place.map.kakao.com/898214619,서울 양천구 오목로 345,126.8758205032267,37.52477789509777,안과
서울 양천구 목동 408-174,HP8,병원,"의료,건강 > 병원 > 이비인후과",873,23479438,02-2062-0601,목동하나 이비인후과의원,http://place.map.kakao.com/23479438,서울 양천구 목동서로 256,126.86927981456954,37.52459964659536,이비인후과
서울 양천구 신정동 323-12,HP8,병원,"의료,건강 > 병원 > 내과",370,496217143,02-2138-0660,더본내과의원,http://place.map.kakao.com/496217143,서울 양천구 목동동로 73,126.86280703049,37.5157732939527,내과
서울 양천구 신정동 1021-9,HP8,병원,"의료,건강 > 병원 > 이비인후과",650,10132816,02-2654-9090,강정수이비인후과의원,http://place.map.kakao.com/10132816,서울 양천구 중앙로32길 61,126.860423654331,37.5200664823932,이비인후과
서울 양천구 신정동 114-12,HP8,병원,"의료,건강 > 병원 > 내과",628,13505732,02-2652-4217,권내과,http://place.map.kakao.com/13505732,서울 양천구 신목로 33,126.873579980737,37.5184342642629,내과
서울 양천구 신정동 888-47,HP8,병원,"의료,건강 > 병원 > 비뇨기과",1098,14636533,02-2605-2580,연세탑비뇨기과의원,http://place.map.kakao.com/14636533,서울 양천구 신정중앙로 103,126.8634355214658,37.5265545138689,비뇨기과
서울 양천구 목동 406-425,HP8,병원,"의료,건강 > 병원 > 피부과",996,22178671,02-2607-4378,목동고운세상피부과의원,http://place.map.kakao.com/22178671,서울 양천구 오목로 281,126.86877991196607,37.52582445449233,피부과
서울 양천구 신정동 294-1,HP8,병원,"의료,건강 > 병원 > 소아청소년과",488,16791104,02-2697-1117,김윤희소아청소년과의원,http://place.map.kakao.com/16791104,서울 양천구 목동동로10길 16-1,126.87159827733878,37.51902859031925,소아청소년과
서울 양천구 신정동 321-6,HP8,병원,"가정,생활 > 반려동물 > 동물병원",132,1615169426,0503-7153-0826,공원옆동물의료센터,http://place.map.kakao.com/1615169426,서울 양천구 목동서로 349,126.865363608968,37.5175413005244,동물병원
서울 양천구 신정동 323-12,HP8,병원,"의료,건강 > 병원 > 산부인과",370,1743426288,02-2647-0020,아이리스산부인과의원,http://place.map.kakao.com/1743426288,서울 양천구 목동동로 73,126.8628161389115,37.51574086842246,산부인과
서울 구로구 고척동 191-1,HP8,병원,"의료,건강 > 병원 > 산부인과",1288,24711983,02-2636-1122,연세사랑모아여성병원,http://place.map.kakao.com/24711983,서울 구로구 중앙로 100,126.860503215525,37.5064938612,산부인과
서울 양천구 목동 405-284,HP8,병원,"의료,건강 > 병원 > 치과",1039,1345514161,02-2655-2202,목동나무치과의원,http://place.map.kakao.com/1345514161,서울 양천구 오목로 328,126.873822093936,37.5244550203635,치과
서울 양천구 신정동 323-6,HP8,병원,"의료,건강 > 병원 > 치과",473,706012545,02-2643-2879,꼼꼼치과,http://place.map.kakao.com/706012545,서울 양천구 목동서로 383,126.861529760628,37.515892537881,치과
서울 양천구 신정동 294-62,HP8,병원,"가정,생활 > 반려동물 > 동물병원",386,8209212,02-2654-6183,노아동물병원,http://place.map.kakao.com/8209212,서울 양천구 목동동로10길 6,126.8706751074259,37.51844553539572,동물병원
서울 양천구 목동 406-21,HP8,병원,"의료,건강 > 병원 > 피부과",1085,27134207,02-2651-3625,리엔장의원 목동점,http://place.map.kakao.com/27134207,서울 양천구 오목로 325,126.87364005857577,37.52506750695572,피부과
서울 양천구 목동 810-1,HP8,병원,"의료,건강 > 병원 > 내과",1169,1788323682,02-6958-5360,목동삼성탑내과의원,http://place.map.kakao.com/1788323682,서울 양천구 목동로 210,126.86444653110769,37.527383698818056,내과
서울 양천구 목동 404-256,HP8,병원,"의료,건강 > 병원 > 한방병원",1226,7838009,02-2640-2700,동신한방병원,http://place.map.kakao.com/7838009,서울 양천구 오목로 351,126.876764267839,37.5246040892766,한방병원
서울 양천구 신정동 282-2,HP8,병원,"의료,건강 > 병원 > 치과",425,16648027,02-2649-7305,이지훈치과의원,http://place.map.kakao.com/16648027,서울 양천구 목동동로8길 23,126.871514862463,37.5168787069524,치과
서울 양천구 신정동 1027-2,HP8,병원,"가정,생활 > 반려동물 > 동물병원",965,595662687,02-2601-8875,서울탑동물병원,http://place.map.kakao.com/595662687,서울 양천구 신월로 326,126.85723914310812,37.521352911378884,동물병원
서울 양천구 목동 405-276,HP8,병원,"의료,건강 > 병원 > 내과",975,9903329,02-2648-5566,우리내과의원,http://place.map.kakao.com/9903329,서울 양천구 오목로 312,126.87201505068475,37.52469724748357,내과
서울 양천구 신정동 899-7,HP8,병원,"의료,건강 > 병원 > 안과",1283,10498134,02-2693-5800,서울안과의원,http://place.map.kakao.com/10498134,서울 양천구 목동로 223,126.86374793554,37.5283235401882,안과
서울 양천구 신정동 324-7,HP8,병원,"가정,생활 > 반려동물 > 동물병원",646,1643932747,02-2653-3335,산책동물병원,http://place.map.kakao.com/1643932747,서울 양천구 목동서로 401,126.85960743437583,37.515570412564,동물병원
서울 강서구 등촌동 657,HP8,병원,"의료,건강 > 병원 > 종합병원",669,20551779,1577-7582,부민병원,http://place.map.kakao.com/20551779,서울 강서구 공항대로 389,126.85088572951518,37.55683001957465,종합병원
서울 강서구 내발산동 701-4,HP8,병원,"의료,건강 > 병원 > 종합병원",1200,12148934,1588-2701,미즈메디병원,http://place.map.kakao.com/12148934,서울 강서구 강서로 295,126.83601886410393,37.55225126394092,종합병원
서울 강서구 등촌동 726,HP8,병원,"의료,건강 > 병원 > 한방병원",746,1177540532,02-3663-3655,강서365한방병원,http://place.map.kakao.com/1177540532,서울 강서구 공항대로45길 15,126.85454799407087,37.55629398990237,한방병원
서울 강서구 화곡동 998-9,HP8,병원,"의료,건강 > 병원 > 내과",73,79613965,02-2692-2990,연세정성내과의원,http://place.map.kakao.com/79613965,서울 강서구 화곡로 301,126.84874119927,37.5511600202626,내과
서울 강서구 마곡동 808,HP8,병원,"의료,건강 > 병원 > 대학병원",1366,27272811,1522-7000,이대서울병원,http://place.map.kakao.com/27272811,서울 강서구 공항대로 260,126.83626592745642,37.55726114898413,대학병원
서울 강서구 화곡동 1094-1,HP8,병원,"의료,건강 > 병원 > 영상의학과",552,7867002,02-2694-4242,명진단영상의학과,http://place.map.kakao.com/7867002,서울 강서구 공항대로 396,126.851212813475,37.5556879683465,영상의학과
서울 강서구 등촌동 669-1,HP8,병원,"의료,건강 > 병원 > 항문외과",1012,15518549,02-2660-3900,강서송도병원,http://place.map.kakao.com/15518549,서울 강서구 공항대로 315,126.84297714454974,37.55839651053986,항문외과
서울 강서구 화곡동 1105-5,HP8,병원,"의료,건강 > 병원 > 이비인후과",159,11030123,02-2697-3900,구이비인후과의원,http://place.map.kakao.com/11030123,서울 강서구 화곡로 313,126.849770959166,37.5523164135921,이비인후과
서울 강서구 화곡동 1111-2,HP8,병원,"의료,건강 > 병원 > 내과",458,11124774,02-2698-6933,세란내과의원,http://place.map.kakao.com/11124774,서울 강서구 화곡로 346,126.852020938029,37.5545104799614,내과
서울 강서구 화곡동 1116-6,HP8,병원,"의료,건강 > 병원 > 치과",345,18763427,02-2691-5711,유디강서치과의원,http://place.map.kakao.com/18763427,서울 강서구 화곡로 336,126.85140705399081,37.5536186228936,치과
서울 강서구 화곡동 998-9,HP8,병원,"의료,건강 > 병원 > 정형외과",76,56197814,02-2691-1119,강서척정형외과의원,http://place.map.kakao.com/56197814,서울 강서구 화곡로 301,126.848779415561,37.5512889118513,정형외과
서울 강서구 등촌동 700,HP8,병원,"의료,건강 > 병원 > 소아청소년과",988,342897334,02-3665-0823,강서푸른꿈성모어린이병원,http://place.map.kakao.com/342897334,서울 강서구 공항대로41길 34,126.845711960951,37.5592794883264,소아청소년과
서울 강서구 내발산동 668,HP8,병원,"의료,건강 > 병원 > 이비인후과",1208,92661379,1833-2320,BS코아이비인후과병원,http://place.map.kakao.com/92661379,서울 강서구 강서로 323,126.83668914161207,37.55469749875553,이비인후과
서울 강서구 등촌동 664-11,HP8,병원,"의료,건강 > 병원 > 노인,요양병원",871,11834419,02-2658-3929,새빛요양병원,http://place.map.kakao.com/11834419,서울 강서구 화곡로61길 109,126.846381635595,37.5583451273961,"노인,요양병원"
서울 강서구 등촌동 512-5,HP8,병원,"의료,건강 > 병원 > 안과",1255,14974213,02-2650-0700,실로암안과병원,http://place.map.kakao.com/14974213,서울 강서구 등촌로 181,126.862303539815,37.5460030843742,안과
서울 강서구 화곡동 1095-4,HP8,병원,"의료,건강 > 병원 > 통증클리닉",402,1043554964,02-2607-8275,서울은마취통증의학과의원,http://place.map.kakao.com/1043554964,서울 강서구 화곡로 341,126.85105960293,37.5543098805852,통증클리닉
서울 강서구 등촌동 630-12,HP8,병원,"의료,건강 > 병원 > 산부인과",1260,8308662,02-3665-2002,미래아이산부인과의원,http://place.map.kakao.com/8308662,서울 강서구 양천로 556,126.8608875966307,37.557745927190666,산부인과
서울 강서구 화곡동 1095,HP8,병원,"의료,건강 > 병원 > 정형외과",482,924963684,02-3663-5505,푸른정형외과의원,http://place.map.kakao.com/924963684,서울 강서구 화곡로 347,126.85123451725026,37.55501765401573,정형외과
서울 강서구 등촌동 700,HP8,병원,"의료,건강 > 병원 > 한방병원",988,701441651,02-6954-6575,경희생생한방병원 강서점,http://place.map.kakao.com/701441651,서울 강서구 공항대로41길 34,126.84570969366,37.5592812873622,한방병원
서울 강서구 화곡동 969-12,HP8,병원,"의료,건강 > 병원 > 정형외과",281,11101560,02-2608-6613,열린연세정형외과의원,http://place.map.kakao.com/11101560,서울 강서구 까치산로 120,126.850281175964,37.5484427718723,정형외과
서울 강서구 화곡동 114-100,HP8,병원,"의료,건강 > 병원 > 치과",1168,13510470,02-2608-2875,더와이즈치과병원,http://place.map.kakao.com/13510470,서울 강서구 화곡로 186,126.84215125882514,37.54215042348382,치과
서울 강서구 화곡동 1051-22,HP8,병원,"의료,건강 > 병원 > 정형외과",1306,677993628,1544-5888,서울원병원,http://place.map.kakao.com/677993628,서울 강서구 강서로 179,126.839321974376,37.5423628473275,정형외과
서울 강서구 화곡동 1107,HP8,병원,"의료,건강 > 병원 > 안과",604,8174302,02-2606-8449,강안과의원,http://place.map.kakao.com/8174302,서울 강서구 공항대로 426,126.85422941531,37.5548375860734,안과
서울 강서구 등촌동 628-6,HP8,병원,"의료,건강 > 병원 > 안과",1069,350483533,02-3663-0345,연세솔안과의원,http://place.map.kakao.com/350483533,서울 강서구 화곡로68길 3,126.854737399836,37.5595837613469,안과
서울 강서구 화곡동 1099,HP8,병원,"의료,건강 > 병원 > 치과",388,16790252,02-2691-2886,부부치과의원,http://place.map.kakao.com/16790252,서울 강서구 화곡로59길 29,126.849630979263,37.5543957368552,치과
서울 강서구 화곡동 1107,HP8,병원,"의료,건강 > 병원 > 비뇨기과",624,9951030,02-2651-8270,라임비뇨기과의원,http://place.map.kakao.com/9951030,서울 강서구 공항대로 426,126.85442614893356,37.55493333447251,비뇨기과
서울 강서구 화곡동 24-146,HP8,병원,"의료,건강 > 병원 > 산부인과",666,8034454,02-2608-0447,윤영혜산부인과의원,http://place.map.kakao.com/8034454,서울 강서구 까치산로 73,126.846951663085,37.5452525739167,산부인과
서울 강서구 화곡동 1026-12,HP8,병원,"의료,건강 > 병원 > 재활의학과",1235,1120779503,02-2695-1155,서울큰나무병원,http://place.map.kakao.com/1120779503,서울 강서구 강서로 206,126.83803866622262,37.544523490690125,재활의학과
서울 강서구 화곡동 1170,HP8,병원,"의료,건강 > 병원 > 치과",1296,26101914,02-2697-2875,연세힐치과의원,http://place.map.kakao.com/26101914,서울 강서구 강서로 231,126.83621370440572,37.54595806572142,치과
서울 강서구 등촌동 658-4,HP8,병원,"가정,생활 > 반려동물 > 동물병원",713,27465786,02-518-7500,강서YD동물의료센터,http://place.map.kakao.com/27465786,서울 강서구 화곡로 371,126.852174530145,37.5569649876999,동물병원
서울 강서구 등촌동 628-6,HP8,병원,"의료,건강 > 병원 > 내과",1067,226480242,02-2668-5050,가양성모내과의원,http://place.map.kakao.com/226480242,서울 강서구 화곡로68길 3,126.85474082145,37.5595702506126,내과
서울 강서구 등촌동 63-12,HP8,병원,"의료,건강 > 병원 > 피부과",1361,17757816,02-3664-9003,차앤유의원,http://place.map.kakao.com/17757816,서울 강서구 양천로 452,126.85066717650858,37.56313040948264,피부과
서울 강서구 화곡동 1052-6,HP8,병원,"의료,건강 > 병원 > 노인,요양병원",1245,16560238,02-2605-2114,참요양병원,http://place.map.kakao.com/16560238,서울 강서구 강서로 182,126.83965468010096,37.54287506681502,"노인,요양병원"
서울 강서구 화곡동 1116-3,HP8,병원,"의료,건강 > 병원 > 치과",300,1394204498,02-2601-0914,조이플란트치과의원,http://place.map.kakao.com/1394204498,서울 강서구 화곡로 330,126.851185969538,37.5532516386126,치과
서울 강서구 화곡동 1031-12,HP8,병원,"의료,건강 > 병원 > 산부인과",1243,16705146,02-2608-1011,유광사여성병원,http://place.map.kakao.com/16705146,서울 강서구 강서로 194,126.838875839119,37.5435587656161,산부인과
서울 강서구 등촌동 667-6,HP8,병원,"의료,건강 > 병원 > 신경외과",983,11233849,02-3663-2500,강서신경외과,http://place.map.kakao.com/11233849,서울 강서구 강서로56길 106,126.844660225431,37.5588798689363,신경외과
서울 강서구 내발산동 678-7,HP8,병원,"의료,건강 > 병원 > 일반의원",1201,1389072820,1670-7592,강서 소리의원,http://place.map.kakao.com/1389072820,서울 강서구 강서로 307,126.8362125626895,37.55320298573009,일반의원
서울 강서구 등촌동 699,HP8,병원,"의료,건강 > 병원 > 내과",1069,94826659,02-2658-7570,아산서울내과의원,http://place.map.kakao.com/94826659,서울 강서구 공항대로41길 56,126.846318986147,37.5601938901097,내과
서울 강서구 화곡동 1026-12,HP8,병원,"가정,생활 > 반려동물 > 동물병원",1235,1287004186,02-2690-9990,나음동물의료센터,http://place.map.kakao.com/1287004186,서울 강서구 강서로 206,126.83804318858,37.5445252988896,동물병원
서울 강서구 내발산동 654,HP8,병원,"의료,건강 > 병원 > 정형외과",1307,1482830793,1600-8205,서울필병원,http://place.map.kakao.com/1482830793,서울 강서구 강서로 357,126.837387768343,37.5576591377829,정형외과
서울 강서구 화곡동 998-9,HP8,병원,"의료,건강 > 병원 > 치과",67,16044259,02-2699-2875,에덴치과의원,http://place.map.kakao.com/16044259,서울 강서구 화곡로 301,126.848881325601,37.5512593094067,치과
서울 강서구 화곡동 1117-17,HP8,병원,"의료,건강 > 병원 > 일반의원",224,14729656,02-2698-8640,한서의원,http://place.map.kakao.com/14729656,서울 강서구 화곡로 324,126.850729928598,37.5526672167596,일반의원
서울 강서구 화곡동 1122-1,HP8,병원,"의료,건강 > 병원 > 일반의원",230,16326658,02-2065-6122,성모제일의원,http://place.map.kakao.com/16326658,서울 강서구 까치산로 151,126.8521060930728,37.55093452843898,일반의원
서울 강서구 화곡동 980-21,HP8,병원,"의료,건강 > 병원 > 치과",51,10980318,02-2065-0871,홀치과의원,http://place.map.kakao.com/10980318,서울 강서구 화곡로 296,126.84903197041,37.550632407836,치과
서울 강서구 화곡동 1165-1,HP8,병원,"의료,건강 > 병원 > 안과",1181,26611465,02-2693-3999,잘보는성모안과의원,http://place.map.kakao.com/26611465,서울 강서구 강서로 242,126.836757641075,37.5476788241463,안과
서울 구로구 구로동 80,HP8,병원,"의료,건강 > 병원 > 대학병원",432,8235178,02-2626-1114,고려대학교 구로병원,http://place.map.kakao.com/8235178,서울 구로구 구로동로 148,126.8847398636146,37.49213093447941,대학병원
서울 구로구 구로동 100-8,HP8,병원,"의료,건강 > 병원 > 내과",148,10564853,02-851-4587,세진내과의원,http://place.map.kakao.com/10564853,서울 구로구 구로중앙로 68,126.889038318897,37.4957012340876,내과
서울 구로구 구로동 586-5,HP8,병원,"의료,건강 > 병원 > 소아청소년과",858,19631836,02-858-0100,우리아이들병원,http://place.map.kakao.com/19631836,서울 구로구 새말로 15,126.882523780077,37.5020848687593,소아청소년과
서울 영등포구 대림동 709-1,HP8,병원,"의료,건강 > 병원 > 종합병원",1061,10326662,1899-1475,명지성모병원,http://place.map.kakao.com/10326662,서울 영등포구 도림로 156,126.899254377247,37.4939191868692,종합병원
서울 구로구 구로동 704-10,HP8,병원,"의료,건강 > 병원 > 정형외과",540,27040215,1577-1680,예스병원,http://place.map.kakao.com/27040215,서울 구로구 구로동로 147,126.883376756679,37.4917385597689,정형외과
서울 구로구 구로동 552-148,HP8,병원,"의료,건강 > 병원 > 노인,요양병원",867,106164961,02-837-7111,제중요양병원,http://place.map.kakao.com/106164961,서울 구로구 새말로 60,126.886665815561,37.503197151705635,"노인,요양병원"
서울 구로구 구로동 83-3,HP8,병원,"의료,건강 > 병원 > 비뇨기과",113,1015157514,02-839-7582,굿나잇비뇨의학과의원,http://place.map.kakao.com/1015157514,서울 구로구 가마산로 246,126.888314964129,37.4946887222534,비뇨기과
서울 구로구 구로동 512-2,HP8,병원,"가정,생활 > 반려동물 > 동물병원",339,10775432,02-869-7582,24시지구촌 동물메디컬센터,http://place.map.kakao.com/10775432,서울 구로구 구로중앙로 107,126.88586139733398,37.498204806453586,동물병원
서울 구로구 구로동 81-3,HP8,병원,"의료,건강 > 병원 > 내과",187,721974678,02-6734-0511,더케이내과의원,http://place.map.kakao.com/721974678,서울 구로구 가마산로 232,126.886761451257,37.4937889398614,내과
서울 영등포구 대림동 782-3,HP8,병원,"의료,건강 > 병원 > 재활의학과",1036,12705875,02-3284-7777,명지춘혜재활병원,http://place.map.kakao.com/12705875,서울 영등포구 대림로 223,126.897132862913,37.5006064284239,재활의학과
서울 구로구 구로동 501,HP8,병원,"의료,건강 > 병원 > 내과",592,1567722154,02-562-8656,베스트내과의원,http://place.map.kakao.com/1567722154,서울 구로구 구로중앙로 134,126.88412040076602,37.50005017336264,내과
서울 구로구 구로동 100-8,HP8,병원,"의료,건강 > 병원 > 정형외과",136,708768550,02-839-5097,구로리더스정형외과의원,http://place.map.kakao.com/708768550,서울 구로구 구로중앙로 68,126.888819799039,37.4958830319163,정형외과
서울 구로구 구로동 83-3,HP8,병원,"의료,건강 > 병원 > 흉부외과",113,1419757435,02-851-9588,88흉부외과의원,http://place.map.kakao.com/1419757435,서울 구로구 가마산로 246,126.88830931676925,37.49468421187471,흉부외과
서울 구로구 구로동 98-4,HP8,병원,"의료,건강 > 병원 > 내과",236,18815584,02-830-8388,서울내과의원,http://place.map.kakao.com/18815584,서울 구로구 가마산로 268,126.890056081107,37.4956913735706,내과
서울 구로구 구로동 147-3,HP8,병원,"의료,건강 > 병원 > 일반의원",764,16589804,02-591-9119,아름샘의원,http://place.map.kakao.com/16589804,서울 구로구 도림로 92,126.89354294762887,37.490548016473056,일반의원
서울 구로구 구로동 82,HP8,병원,"의료,건강 > 병원 > 정신건강의학과",145,25723402,02-830-8080,정인과정신건강의학과,http://place.map.kakao.com/25723402,서울 구로구 가마산로 236,126.88714997480659,37.49410286192341,정신건강의학과
