school_name,school_type,gu,dong,address,address_detail,founded,lat,lng,geocode_source
동도중학교,중학교,마포구,,서울특별시 마포구 백범로 139,동도중학교,19550409,37.5466750773343,126.948479002412,addr
동마중학교,중학교,성동구,마장동,서울특별시 성동구 마조로11길 18,(마장동),19841208,37.5628039441746,127.040361360585,addr
동명생활경영고등학교,고등학교,은평구,대조동,서울특별시 은평구 통일로 793,(대조동),19210603,37.6144187859471,126.92282044301,addr
동명여자고등학교,고등학교,은평구,대조동,서울특별시 은평구 통일로 793,(대조동/동명여자고등학교),19210603,37.6144187859471,126.92282044301,addr
동명여자중학교,중학교,서대문구,천연동,서울특별시 서대문구 독립문로 49,(천연동),19210603,37.5686154223912,126.962252871841,addr
동북고등학교,고등학교,강동구,둔촌동,서울특별시 강동구 강동대로 305,(둔촌동),19530604,37.5202406144077,127.139450654266,addr
동북중학교,중학교,강동구,둔촌동,서울특별시 강동구 강동대로 305,(둔촌동),19530604,37.5202406144077,127.139450654266,addr
동북초등학교,초등학교,도봉구,쌍문동,서울특별시 도봉구 시루봉로 53,/ 동북초등학교 (쌍문동),19640404,37.6562750160952,127.026703057445,addr
동산초등학교,초등학교,중구,신당동,서울특별시 중구 매봉18길 109,/ 동산초등학교 (신당동),19660310,37.5562046295135,127.016725380867,addr
동성고등학교,고등학교,종로구,혜화동,서울특별시 종로구 대학로 156,(혜화동/동성중고교),19070910,37.5849699592551,127.003097645534,addr
동성중학교,중학교,종로구,혜화동,서울특별시 종로구 대학로 156,(혜화동),19070908,37.5849699592551,127.003097645534,addr
동신중학교,중학교,강동구,천호동,서울특별시 강동구 진황도로 72,(천호동/ 동신중학교),19500516,37.5367695166843,127.134366593349,addr
동양고등학교,고등학교,강서구,가양동,서울특별시 강서구 허준로 50,(가양동/동양고등학교),19530519,37.5690302418497,126.846888761424,addr
동양중학교,중학교,동작구,흑석동,서울특별시 동작구 흑석로9길 94,/ 동양중학교 (흑석동),19510303,37.5102231403469,126.957477481379,addr
동원중학교,중학교,중랑구,망우동,서울특별시 중랑구 양원역로 32,(망우동/ 동원중학교),19860129,37.6038226403943,127.109498124672,addr
동일여자고등학교,고등학교,금천구,시흥동,서울특별시 금천구 탑골로10길 45,(시흥동/ 동일여자고등학교),19721219,37.4519206711218,126.915824008297,addr
동일중학교,중학교,금천구,시흥동,서울특별시 금천구 탑골로10길 45,(시흥동),19681216,37.4519206711218,126.915824008297,addr
동작고등학교,고등학교,동작구,사당동,서울특별시 동작구 솔밭로 51,(사당동/동작고등학교(복합정보센타)),19911023,37.4826019423842,126.965086250636,addr
동작중학교,중학교,동작구,동작동,서울특별시 동작구 동작대로39가길 83,(동작동),19841208,37.4954619461448,126.977801624632,addr
둔촌고등학교,고등학교,강동구,둔촌동,서울특별시 강동구 명일로 140,(둔촌동/둔촌고등학교),19970115,37.531432583881,127.143808707936,addr
둔촌중학교,중학교,강동구,둔촌동,서울특별시 강동구 진황도로61길 25-30,(둔촌동),19860129,37.5308360856293,127.146331741485,addr
등명중학교,중학교,강서구,등촌동,서울특별시 강서구 공항대로39길 39,(등촌동/등명중학교),19950110,37.5601933510779,126.843304086976,addr
등원중학교,중학교,강서구,등촌동,서울특별시 강서구 화곡로65길 50,(등촌동/등원중학교),19950504,37.5597340202733,126.85181537298,addr
등촌고등학교,고등학교,강서구,등촌동,서울특별시 강서구 공항대로39길 115,/ 등촌고등학교 (등촌동),20040301,37.5629452192593,126.845046119983,addr
등촌중학교,중학교,강서구,등촌동,서울특별시 강서구 공항대로 484-12,(등촌동/등촌중학교),19810130,37.5524822120704,126.859214787423,addr
리라아트고등학교,고등학교,중구,예장동,서울특별시 중구 소파로2길 ,/ 24 (예장동/리라아트고등학교),19520520,37.5576622746229,126.987778499953,addr
리라초등학교,초등학교,중구,예장동,서울특별시 중구 소파로2길 7,(예장동),19650520,37.5578196996083,126.987980721445,addr
마곡중학교,중학교,강서구,마곡동,서울특별시 강서구 마곡중앙5로 58,(마곡동),20150109,37.5680344018763,126.821325984502,addr
마곡하늬중학교,중학교,강서구,마곡동,서울특별시 강서구 마곡서1로 16,(마곡동),20200301,37.5581678959806,126.820984775861,addr
마장중학교,중학교,성동구,마장동,서울특별시 성동구 마장로35나길 31,/ 마장중학교 (마장동),20050301,37.5683388716972,127.041605053834,addr
마포고등학교,고등학교,강서구,등촌동,서울특별시 강서구 화곡로 403,(등촌동/마포고등학교),19530601,37.5600277060889,126.85286487714,addr
마포중학교,중학교,강서구,,서울특별시 강서구 화곡로 403,/ 마포중학교 (전화 02-3663-2587),19500601,37.5600277060889,126.85286487714,addr
매원초등학교,초등학교,성북구,돈암동,서울특별시 성북구 북악산로 870,(돈암동),19631205,37.597674141541,127.019187491701,addr
면목고등학교,고등학교,중랑구,면목동,서울특별시 중랑구 용마산로72길 36-14,(면목동/면목고등학교),19821130,37.5846634085871,127.097270640409,addr
면목중학교,중학교,중랑구,면목동,서울특별시 중랑구 용마산로70길 37,/ 면목중학교 (면목동),19811217,37.5830114568556,127.096589314058,addr
명덕고등학교,고등학교,강서구,내발산동,서울특별시 강서구 강서로47길 34-10,(내발산동/명덕고등학교),19841217,37.5538694849081,126.8339773378,addr
명덕여자고등학교,고등학교,강서구,내발산동,서울특별시 강서구 강서로47길 34-10,(내발산동),19831226,37.5538694849081,126.8339773378,addr
명덕여자중학교,중학교,강서구,내발산동,서울특별시 강서구 강서로47길 34-10,(내발산동),19771230,37.5538694849081,126.8339773378,addr
명덕외국어고등학교,고등학교,강서구,내발산동,서울특별시 강서구 강서로47길 34-10,/ 명덕외국어고등학교 (내발산동/명덕고등학교),19910911,37.5538694849081,126.8339773378,addr
명일여자고등학교,고등학교,강동구,명일동,서울특별시 강동구 명일로 350,(명일동/명일여자고등학교),19841217,37.5497763325665,127.149581506712,addr
명일중학교,중학교,강동구,고덕동,서울특별시 강동구 양재대로156길 57,(고덕동/명일중학교),19840109,37.5576563502383,127.14729852725,addr
명지고등학교,고등학교,서대문구,홍은동,서울특별시 서대문구 명지2길 56,/ 명지고등학교 (홍은동),19480412,37.5849113531243,126.927090249447,addr
명지중학교,중학교,서대문구,홍은동,서울특별시 서대문구 명지2길 56,(홍은동),19480412,37.5849113531243,126.927090249447,addr
명지초등학교,초등학교,서대문구,홍은동,서울특별시 서대문구 명지2길 32-20,(홍은동),19670315,37.5836299393884,126.928231470941,addr
목동고등학교,고등학교,양천구,신정동,서울특별시 양천구 목동동로2길 68,/ 목동고등학교 (신정동),19891208,37.5092159752312,126.86019842592,addr
목동중학교,중학교,양천구,신정동,서울특별시 양천구 목동동로 172,(신정동/목동중학교),19810301,37.5209571978324,126.871443390095,addr
목운중학교,중학교,양천구,목동,서울특별시 양천구 목동동로 235,(목동/목운초.중학교),20090301,37.527009517428,126.873044206364,addr
목일중학교,중학교,양천구,신정동,서울특별시 양천구 목동동로8길 70,(신정동/목일중학교),19861217,37.5135084946262,126.874268759045,addr
무학여자고등학교,고등학교,성동구,,서울특별시 성동구 고산자로 197,무학여자고등학교,19400330,37.5576263308862,127.033880902274,addr
무학중학교,중학교,성동구,행당동,서울특별시 성동구 행당로 120,(행당동),19681001,37.557701190017,127.031992242352,addr
문래중학교,중학교,영등포구,문래동,서울특별시 영등포구 선유서로13길 6,(문래동6가/문래중학교),19860129,37.520362407627,126.884670886121,addr
문성중학교,중학교,금천구,독산동,서울특별시 금천구 독산로102길 78,/ 문성중학교 (독산동),19900120,37.4754682009333,126.908493841535,addr
문일고등학교,고등학교,금천구,시흥동,서울특별시 금천구 시흥대로47길 45,(시흥동),19741227,37.4489152569278,126.898720653088,addr
문일중학교,중학교,금천구,시흥동,서울특별시 금천구 시흥대로47길 45,/ 문일중학교 (시흥동),19671214,37.4489152569278,126.898720653088,addr
문정고등학교,고등학교,송파구,문정동,서울특별시 송파구 송이로34길 62,(문정동/문정고등학교),20071101,37.4851784987927,127.126692082604,addr
문정중학교,중학교,송파구,문정동,서울특별시 송파구 문정로 73,(문정동/ 문정중학교),19900120,37.4883919978179,127.130286303121,addr
문창중학교,중학교,동작구,신대방동,서울특별시 동작구 여의대방로22나길 40,(신대방동),19810508,37.4958609410012,126.922405470441,addr
문현고등학교,고등학교,송파구,장지동,서울특별시 송파구 충민로 115,(장지동),20100301,37.4813135489878,127.128762268141,addr
문현중학교,중학교,송파구,장지동,서울특별시 송파구 충민로 99,(장지동/ 문현중학교),20090301,37.4805587972062,127.128244061598,addr
미래산업과학고등학교,고등학교,노원구,중계동,서울특별시 노원구 덕릉로82길 54,(중계동),19940301,37.658779482984,127.07844069313,addr
미림마이스터고등학교,고등학교,관악구,,서울특별시 관악구 호암로 546,미림마이스터고등학교,19910301,37.4661018035835,126.931927855676,addr
미림여자고등학교,고등학교,관악구,신림동,서울특별시 관악구 호암로 546,/ 미림여자고등학교 (신림동),19671230,37.4661018035835,126.931927855676,addr
미성중학교,중학교,관악구,신림동,서울특별시 관악구 문성로16길 40,(신림동),19840109,37.4753828116217,126.912088901502,addr
밀알학교,특수학교,강남구,일원동,서울특별시 강남구 일원로 90,(일원동/밀알학교),19970301,37.4857818608305,127.08207177919,addr
반포고등학교,고등학교,서초구,반포동,서울특별시 서초구 고무래로 71,(반포동/반포고등학교),19831226,37.5027027335348,127.016510661972,addr
반포중학교,중학교,서초구,반포동,서울특별시 서초구 신반포로 67,"(반포동,반포중학교)",19741227,37.5030523682879,126.991603997827,addr
방배중학교,중학교,서초구,반포동,서울특별시 서초구 동광로 144,(반포동/방배중학교),19801227,37.494868265986,126.997827018537,addr
방산고등학교,고등학교,송파구,방이동,서울특별시 송파구 오금로27길 18,(방이동),20030301,37.5083995194679,127.120469638696,addr
방산중학교,중학교,송파구,방이동,서울특별시 송파구 오금로29길 31,(방이동/ 방산중학교),19910221,37.5093439082296,127.121567809411,addr
방원중학교,중학교,강서구,방화동,서울특별시 강서구 금낭화로 268,/ 방원중학교 (방화동/방원중학교),19931005,37.5757386006668,126.808220414193,addr
방이중학교,중학교,송파구,방이동,서울특별시 송파구 오금로11길 64,(방이동/방이중학교),19850412,37.5149508047144,127.113373673739,addr
방학중학교,중학교,도봉구,방학동,서울특별시 도봉구 시루봉로 188,/ 방학중학교 (방학동),19820117,37.6654512192487,127.030859014878,addr
방화중학교,중학교,강서구,방화동,서울특별시 강서구 개화동로27길 9,(방화동),19860129,37.5643347062636,126.807106919786,addr
